,Air density over the oceans - media,Air density over the oceans - dsv,Coefficient of drag with waves - media,Coefficient of drag with waves - dsv,Free convective velocity over the oceans - media,Free convective velocity over the oceans - dsv,Instantaneous surface sensible heat flux - media,Instantaneous surface sensible heat flux - dsv,Maximum individual wave height - media,Maximum individual wave height - dsv,Mean direction of total swell - media,Mean direction of total swell - dsv,Mean direction of wind waves - media,Mean direction of wind waves - dsv,Mean period of total swell - media,Mean period of total swell - dsv,Mean period of wind waves - media,Mean period of wind waves - dsv,Mean square slope of waves - media,Mean square slope of waves - dsv,Mean wave direction - media,Mean wave direction - dsv,Mean wave direction of first swell partition - media,Mean wave direction of first swell partition - dsv,Mean wave direction of second swell partition - media,Mean wave direction of second swell partition - dsv,Mean wave direction of third swell partition - media,Mean wave direction of third swell partition - dsv,Mean wave period - media,Mean wave period - dsv,Mean wave period based on first moment - media,Mean wave period based on first moment - dsv,Mean wave period based on first moment for swell - media,Mean wave period based on first moment for swell - dsv,Mean wave period based on first moment for wind waves - media,Mean wave period based on first moment for wind waves - dsv,Mean wave period based on second moment for swell - media,Mean wave period based on second moment for swell - dsv,Mean wave period based on second moment for wind waves - media,Mean wave period based on second moment for wind waves - dsv,Mean wave period of first swell partition - media,Mean wave period of first swell partition - dsv,Mean wave period of second swell partition - media,Mean wave period of second swell partition - dsv,Mean wave period of third swell partition - media,Mean wave period of third swell partition - dsv,Mean zero-crossing wave period - media,Mean zero-crossing wave period - dsv,Model bathymetry - media,Model bathymetry - dsv,Normalized energy flux into ocean - media,Normalized energy flux into ocean - dsv,Normalized energy flux into waves - media,Normalized energy flux into waves - dsv,Normalized stress into ocean - media,Normalized stress into ocean - dsv,10 metre wind direction - media,10 metre wind direction - dsv,10 metre wind speed - media,10 metre wind speed - dsv,Peak wave period - media,Peak wave period - dsv,Period corresponding to maximum individual wave height - media,Period corresponding to maximum individual wave height - dsv,Significant height of combined wind waves and swell - media,Significant height of combined wind waves and swell - dsv,Significant height of total swell - media,Significant height of total swell - dsv,Significant height of wind waves - media,Significant height of wind waves - dsv,Significant wave height of first swell partition - media,Significant wave height of first swell partition - dsv,Significant wave height of second swell partition - media,Significant wave height of second swell partition - dsv,Significant wave height of third swell partition - media,Significant wave height of third swell partition - dsv,Wave spectral directional width - media,Wave spectral directional width - dsv,Wave spectral directional width for swell - media,Wave spectral directional width for swell - dsv,Wave spectral directional width for wind waves - media,Wave spectral directional width for wind waves - dsv,Wave spectral kurtosis - media,Wave spectral kurtosis - dsv,Wave spectral peakedness - media,Wave spectral peakedness - dsv,Wave Spectral Skewness - media,Wave Spectral Skewness - dsv,Friction velocity - media,Friction velocity - dsv,Instantaneous 10 metre wind gust - media,Instantaneous 10 metre wind gust - dsv,Surface latent heat flux - media,Surface latent heat flux - dsv
1953-04-30 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16000290711720785,0.018546010500889838,6.276200294494629,0.3959829336685055,-4762391.666666667,1414580.3617934033
1953-06-01 00:00:00,1.2111908594767253,0.0013595648604963846,0.0008926397034277519,2.8412200346691736e-05,0.6259053548177084,0.05335839681006461,-23.218648274739582,7.622984654901909,2.0738118489583335,0.04179933408037402,320.52866617838544,1.3750345245034354,344.9786376953125,2.0312199517008245,7.630451202392578,0.01451080086613175,3.007706642150879,0.02177464307338486,0.0032864425641795,0.00022762847273515377,318.73570760091144,0.8548015932886934,316.96820068359375,1.4806834579356138,191.28088887532553,3.745887139838802,203.55391438802084,5.254200380294296,7.359454154968262,0.062499046318407525,6.211628278096517,0.0887294908863816,6.658365885416667,0.02491856132116752,2.419709841410319,0.049962941317538805,5.940536181131999,0.03202453377462329,1.3920491536458333,0.13795934063017468,7.6276858647664385,0.10920799463154804,8.3693208694458,0.6257620933543738,12.453034400939941,0.04271461006499483,5.364037831624349,0.0977763306596143,147.33333333333334,2.0548046676563256,-3.1965840657552085,0.30715396187929916,1.3224280675252278,0.25044920089539024,0.9996413985888163,0.008545653750850897,313.8272298177083,5.763423859043603,4.250528335571289,0.29353359448660066,8.696404457092285,0.04728897400751158,6.528965950012207,0.07592603348342734,1.104286829630534,0.022461453491770863,1.050856590270996,0.028240749802671924,0.22980799277623495,0.0404703845590401,1.0122275948524475,0.02745890212350258,0.19280449549357095,0.006409482553886648,0.01733279600739479,0.0017015203330026114,0.3974241018295288,0.003983040848056591,0.2872555653254191,0.0009268449680484383,0.672265350818634,0.03913496765906006,0.005218724409739177,8.295443944447882e-05,4.796868006388347,0.051503192946660115,0.017102991541226704,0.00033950567542299497,,,,,,
1953-05-31 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17150890827178955,0.01819832704260579,6.489926020304362,0.32126725345495666,-5599995.666666667,883068.4309570175
1953-07-01 00:00:00,1.2037426630655925,0.0015308215305203546,0.0008612279780209064,1.6460003690830863e-05,0.664459228515625,0.04361945954001842,-22.485855102539062,7.345546732918622,1.945556640625,0.047650596408373845,315.9449055989583,1.3076288160864773,351.8857421875,3.2726636167558527,7.51283582051595,0.0071992742690743725,2.9328813552856445,0.02521887178009517,0.0027762268049021563,0.00012565380436047873,315.3431803385417,1.2302200200545654,309.47820536295575,0.23938510821419576,136.9596710205078,6.902699289913994,264.1878255208333,4.382203580942628,7.285080909729004,0.0494891353317432,6.157024065653483,0.05830186267434123,6.529072125752767,0.02607953179782325,2.3272005716959634,0.03114066600993582,5.805033365885417,0.04150215095348679,1.2294108072916667,0.0727430046726758,7.977963765462239,0.07179155158655261,7.194412549336751,0.4858903595579625,18.566566467285156,0.16218044454311925,5.3265380859375,0.06480320348376004,147.33333333333334,2.0548046676563256,-2.5871683756510415,0.1634127552239374,1.100057601928711,0.10713128754047795,0.996536115805308,0.0042423382277238485,308.761962890625,11.803104384524401,3.9181315104166665,0.1625842552530418,8.940192222595215,0.05080471963659986,6.475614865620931,0.05158876206236837,1.0383853912353516,0.025921672296756647,0.9885245760281881,0.028171822344104907,0.18607854843139648,0.022046959599062943,0.9643729527791342,0.02802270783745095,0.10082924365997314,0.0015894551595039062,0.016870804131031036,0.00036705766912167794,0.37642059723536175,0.003771120185637338,0.25554760297139484,0.0023814576540984282,0.7062482039133707,0.021660836265200392,0.003997345765431722,0.0002841942351216429,4.905591646830241,0.024674178551928664,0.014101541290680567,0.00045344469856747064,,,,,,
1953-06-30 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15527290105819702,0.019950973358577304,5.9105831782023115,0.47008823375633596,-6408855.0,920355.1691008568
1953-08-01 00:00:00,1.1967347462972004,0.0012071224930537189,0.0008531224448233843,3.2349026440327255e-05,0.64178466796875,0.0665798209567545,-25.24011739095052,9.703862216673034,1.8516305287679036,0.037125611796477505,320.9460856119792,1.5855632939751692,33.7297108968099,2.2999760575822066,7.8549245198567705,0.041913379982576285,2.789254824320475,0.025304076228175678,0.002610912158464392,0.0002459174351227894,322.166748046875,2.5664349868380976,292.257568359375,5.792812901786503,142.25020853678384,5.091246402459378,231.2710927327474,7.01688733693976,7.623668670654297,0.12221882242232963,6.152210871378581,0.13293994448606875,6.56991704305013,0.049658200457670915,2.2346630096435547,0.03625974611829252,5.725833257039388,0.06097729462205736,1.2292073567708333,0.1790374478399502,8.381020545959473,0.0771453470504424,7.102421760559082,0.36290653277386437,11.793977419535318,0.33176410374785487,5.195859273274739,0.11987877871122536,147.33333333333334,2.0548046676563256,-2.58441162109375,0.10457505597392654,1.1433839797973633,0.31880135465323767,0.9951727787653605,0.0064996063365259605,33.509053548177086,1.3678991203565496,3.8450520833333335,0.34346975597567886,9.781645774841309,0.02089079244656387,6.5315507253011065,0.1262840966070579,0.9849674105644226,0.020031684969951787,0.9565746188163757,0.02060910595074024,0.1568516492843628,0.03921254269742805,0.8704935908317566,0.02277208510713271,0.3018848697344462,0.0034325907552300436,0.028640295068422954,0.001202274667430973,0.39753907918930054,0.0082545770991453,0.2534622550010681,0.0004505866412424744,0.674186090628306,0.06426694419259776,0.0026178357657045126,3.737624729588589e-05,5.605547904968262,0.0586815070903408,0.010992524524529776,0.0001398541698930037,,,,,,
1953-07-31 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14152604341506958,0.01690868393694563,5.537458419799805,0.36432428476289147,-6121684.666666667,869880.5930460928
1953-09-01 00:00:00,1.2022965749104817,0.0008360445725466287,0.0008871923200786114,2.849230869789978e-05,0.68817138671875,0.007168621757621843,-20.77106221516927,3.7792516417620776,2.64214293162028,0.04537309709055311,322.2960611979167,1.2736425150238935,13.045134544372559,0.8667533635522661,8.520277976989746,0.010371427847922145,2.999662717183431,0.08146162919111125,0.003439396775017182,0.0002515198366850096,322.2147623697917,1.4300977515516398,284.55419921875,3.6135043568507244,155.85344441731772,2.6196337551811935,218.87572224934897,11.121388205059604,8.267674763997396,0.09566436467076048,6.9267317454020185,0.11657253964175429,7.360489209493001,0.01989642077472506,2.407505671183268,0.0838006150690195,6.545892079671224,0.03326430325569692,1.3641764322916667,0.11697496992618422,8.617121696472168,0.07286469560186877,7.535469055175781,0.4336824526854327,12.7383025487264,0.4586227543569308,5.976107597351074,0.11781309355325706,147.33333333333334,2.0548046676563256,-3.8142801920572915,0.2671936193091391,0.7845713297526041,0.23527695214933483,1.0073132117589314,0.008636740450891953,339.9513346354167,6.503236665774697,4.2143551508585615,0.2919749265833109,10.06394068400065,0.06608784454071824,7.253924369812012,0.10881900249803411,1.4199101130167644,0.025601287456431015,1.376919110616048,0.03485153147465589,0.22230527798334757,0.045383714568252645,1.3063726425170898,0.033580690255450095,0.2627505660057068,0.0023298860157903475,0.032883111387491226,0.0012957099062573777,0.384050190448761,0.005995998713167842,0.2704211274782817,0.0020408911618902317,0.680889626344045,0.01745065340243093,0.004630625247955322,7.780486318348365e-05,5.072137832641602,0.04235864152183554,0.015522107481956482,0.00018971328542924845,,,,,,
1953-08-31 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16466120878855386,0.024469963417906145,6.420595486958821,0.5622329466836882,-7053353.333333333,990257.1688355617
1953-10-01 00:00:00,1.2145744959513347,0.0004867822100907618,0.0008422542984286944,3.0187014772791007e-05,0.62054443359375,0.04005034993177962,-11.742685317993164,1.3734082279905446,2.5709460576375327,0.038563057402036506,324.57920328776044,1.3027654463331924,29.201695760091145,1.3308693052433394,9.248417854309082,0.04942928381310782,3.1673863728841147,0.022980436551099614,0.0030087627625713744,0.00024132242354681213,324.54937744140625,1.4363673073648908,258.14605712890625,1.2998052989214064,160.87075805664062,3.4670134542090643,210.7845255533854,5.4398130756252145,9.09249210357666,0.11405958058701474,7.526917139689128,0.13605813170685802,7.831565221150716,0.049892429288255755,2.4298922220865884,0.04293108744137351,6.780130068461101,0.058619627712974576,1.0402018229166667,0.15796597553906136,9.645189921061197,0.10839574923155552,7.120680173238118,0.08734124935470101,8.671450932820639,0.15084984536179014,6.35560925801595,0.132535321088253,147.33333333333334,2.0548046676563256,-3.3476969401041665,0.23440800187213826,0.29044055938720703,0.3484882015637403,1.0068020423253377,0.008373633463051993,46.776774088541664,12.62654908331933,3.7247721354166665,0.315300431093539,10.995671590169271,0.04513601962368434,7.913105646769206,0.13018756700858825,1.3816458384195964,0.022344165907799928,1.3512039184570312,0.029026350762508986,0.17088506619135538,0.040410815188971966,1.2769009272257488,0.030804491665566727,0.30962727467219037,0.006511068311503782,0.0352858230471611,0.0031899264020112937,0.36921030282974243,0.006346678047123223,0.26393423477808636,0.0029282389697903146,0.8424992362658182,0.05661774498394386,0.0036128362019856772,7.509777354041239e-05,5.617777188618978,0.03654030260294108,0.01313577468196551,0.00018985918147458865,,,,,,
1953-09-30 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1498852570851644,0.019395574561124052,5.911274274190267,0.40759828055926145,-5210801.333333333,747111.8508413285
1953-11-01 00:00:00,1.2286605834960938,0.0011301980871477374,0.0008543426326165596,1.9956348565126825e-05,0.4930623372395833,0.03615426237342708,-1.8299322128295898,4.398026534689441,3.159048398335775,0.056228129526801236,315.9118245442708,1.4304960335176473,52.3673095703125,2.387124684178122,10.995558102925619,0.06298523204694267,3.15321413675944,0.02294063182011348,0.002845169665912787,0.00019820614059752305,315.6825358072917,1.4890323500212217,308.1313883463542,1.2465011796914682,82.66763305664062,2.8438358503524777,219.69525655110678,9.049731336414618,10.848123868306478,0.10562016171943085,9.186457316080729,0.16715407626659295,9.54934310913086,0.09271066784151799,2.4473628997802734,0.039100628364372475,8.36388365427653,0.11173541130782998,1.1370442708333333,0.09229583050568241,11.498223940531412,0.0722549934700231,5.6909793217976885,0.13259111290723102,6.314745585123698,0.29985434210364054,7.799765268961589,0.19897356923669426,147.33333333333334,2.0548046676563256,-2.2538248697916665,0.04400916464565261,-0.20116456349690756,0.413488329851735,0.9905798037846884,0.005313172042715428,114.12232462565105,12.736072121914907,3.8674071629842124,0.2025196477727581,12.770744323730469,0.026692956442571504,9.603445688883463,0.14885727048271405,1.7214854558308919,0.03522263840116268,1.6932519276936848,0.04169507846135614,0.19814701875050864,0.03234135127937249,1.6459051767985027,0.04618589418986818,0.2689937750498454,0.016347556357595692,0.03050257017215093,0.004108768772974297,0.33047133684158325,0.0051434569167562085,0.2284547487894694,0.001994230266087703,0.8064559698104858,0.026471989360243024,0.0021481114284445844,9.43361256459117e-05,6.12268606821696,0.04694537999486705,0.010374192148447037,0.00018836134063539447,,,,,,
1953-10-31 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15770004192988077,0.02245761064305414,6.207027117411296,0.5007033702275806,-3883611.6666666665,843154.9002317954
1953-12-01 00:00:00,1.2266101837158203,0.0009980422329032624,0.0008898174079755942,1.433530602860408e-05,0.4144388834635417,0.048102740328588287,4.362019856770833,6.248136806791476,3.0748764673868814,0.055420937624532714,314.4415690104167,1.2765623937508455,80.29960123697917,12.721428000041625,11.429145177205404,0.07739741286543805,2.6826674143473306,0.05457897620246144,0.0031737031725545726,0.00017228733541484092,314.4193929036458,1.4750575627303686,300.71437581380206,0.9844438908874166,108.56317647298177,8.295389691019226,204.49297078450522,13.917768423360288,11.22374153137207,0.12151844654892616,9.217313130696615,0.18238947832767116,9.742215474446615,0.11078611501016701,2.2224931716918945,0.047993766565357684,8.337604204813639,0.12571295759365098,1.44384765625,0.05817594981875107,12.0298433303833,0.1196166155463461,5.400296211242676,0.3412679594388654,5.655728022257487,0.6484160924030659,7.571816444396973,0.1940882908406478,147.33333333333334,2.0548046676563256,-2.725733439127604,0.18935298130009795,0.8691317240397135,0.2534176812796084,0.9917214512825012,0.005663981519317507,135.3516845703125,0.5599987792955445,4.200927734375,0.14048647238701223,13.461555163065592,0.06327288955698447,9.726265907287598,0.16777287380610825,1.6633094151814778,0.033553771446986146,1.6410458882649739,0.03968832121939746,0.19068694114685059,0.024719815973509397,1.5402151743570964,0.0402516353747507,0.42675509055455524,0.02880620497517971,0.06451514239112537,0.008524637517963372,0.35129477580388385,0.006168594964211457,0.2344981630643209,0.0025911901939850387,0.5739259123802185,0.015401432870491755,0.001630047724271814,4.716806282295585e-05,5.972146352132161,0.08698954263347468,0.009348652015129725,0.0001267019728576753,,,,,,
1953-11-30 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18373982111612955,0.024957548464338578,7.160162925720215,0.5710067240859235,-3746536.6666666665,998949.7022898044
1954-01-01 00:00:00,1.2535638809204102,0.0006973561531802687,0.0010007803017894428,4.9684540443643106e-05,0.7313639322916666,0.12793609693679603,-19.644882202148438,12.483559141368318,4.090638160705566,0.06400303755942757,327.027099609375,1.6149025222130282,121.19068654378255,166.25674185663004,10.151111284891764,0.0029387158341907206,3.415036201477051,0.15338777973144466,0.005776822566986084,0.00048010958882726613,325.52789306640625,0.9232202402347809,267.146484375,4.730480039726412,158.71432495117188,4.492235054096123,190.92742411295572,1.9772091470769404,9.783299763997396,0.12608097819002634,8.294816970825195,0.1695683920586848,8.927345593770346,0.013449664462543375,2.8459494908650718,0.15014103687469976,8.015352567036947,0.026622400498186892,1.9755859375,0.19754363760950264,10.111042022705078,0.1016383743525638,8.933853467305502,0.44515833872521576,9.797228495279947,0.6499978204022242,7.166433970133464,0.18053519203413912,147.33333333333334,2.0548046676563256,-4.9799550374348955,0.43284993719393994,1.1240606307983398,0.39152469023194214,1.029768943786621,0.017469277742215853,328.8120930989583,4.552613670479727,5.451497395833333,0.5056142454466662,11.602588017781576,0.08191984170094567,8.606752077738443,0.15750748815009522,2.199772516886393,0.03565029057114887,2.0912211736043296,0.05924141004364328,0.4875260392824809,0.10088263069130607,2.0000073115030923,0.056920125628601784,0.40491243203481037,0.009259167092359086,0.04014201586445173,0.0020103161025713844,0.39690051476160687,0.008708980499180785,0.27891647815704346,0.004704675071536882,0.5787185430526733,0.02821634655458427,0.0068970521291097,0.00024740369683869036,4.938239415486653,0.03238423147361765,0.01943300540248553,0.0004768583504947825,,,,,,
1953-12-31 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22107734282811484,0.03337906502295295,8.600468635559082,0.6335651513914348,-5456476.333333333,2011391.7735918304
1954-02-01 00:00:00,1.2445700963338215,0.0006750277806626786,0.0010150634528448184,4.8309986425583605e-05,0.6600858171780905,0.09038014662672417,-14.984227498372396,9.071321007687192,4.627800623575847,0.08552994079046243,323.44622802734375,1.2100214949450967,317.1197509765625,2.686621707259261,10.578682899475098,0.015328454250334241,3.2321882247924805,0.1337361474751488,0.006049209584792455,0.0004181702082891725,322.3218078613281,0.7415979017747196,252.55956013997397,1.5924260909174788,133.88480631510416,0.44232520186101637,224.71312459309897,5.3385632621514425,10.245397567749023,0.09277943374262539,8.620196978251139,0.12581185441773501,9.27234967549642,0.040916848704754726,2.768677075703939,0.14580273307191663,8.355474472045898,0.05432554078339848,2.1396484375,0.2294029116300827,10.509541511535645,0.02561809663903431,6.800266583760579,0.11087341845718941,8.478069623311361,0.8638176342470315,7.416362444559733,0.1431055055323241,147.33333333333334,2.0548046676563256,-5.276102701822917,1.0824628413721133,1.5928284327189128,0.439607735268421,1.029472569624583,0.02438604203881316,295.0525716145833,0.8840982831707997,5.647132237752278,0.5157547732849521,12.42374038696289,0.0403686849499588,8.94184144337972,0.11339209968381607,2.4970423380533853,0.04831397737780447,2.3910487492879233,0.07676864582087033,0.4952877362569173,0.10094437831306029,2.330211321512858,0.07428351025246821,0.27448370059331256,0.013575402748681745,0.017124082893133163,0.0011534271965920567,0.36822277307510376,0.006649062929272505,0.25811469554901123,0.0032962045409672736,0.46267735958099365,0.04770521894712041,0.005286733309427897,5.7544497166873984e-05,4.970211664835612,0.06769121393777663,0.017924198259909947,0.00022677449267274788,,,,,,
1954-01-31 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2209201455116272,0.0396949590097888,8.561127344767252,0.9047283925197798,-4865383.0,1589827.4222954724
1954-03-01 00:00:00,1.226570765177409,0.00019544093889201712,0.0009078288761277994,2.46905521229312e-05,0.4845784505208333,0.010160026500251,-11.62209415435791,2.62942068405156,3.065547307332357,0.06410890877942824,310.0689290364583,1.5390735158940227,122.84291871388753,167.018873578413,10.01967748006185,0.04697538925239586,3.260769844055176,0.07961704904731833,0.003834229583541552,0.00024350442712016388,308.70168050130206,1.1700042938994093,306.1787923177083,0.15951450865743286,101.40124003092448,0.6901090801711872,209.36082458496094,4.916965971204109,9.722882588704428,0.11140775156695992,8.042830149332682,0.12906464885639748,8.553166707356771,0.04520607624572799,2.6020259857177734,0.07515137284514535,7.474281628926595,0.05579430881708159,1.4559326171875,0.10624578130985991,10.653103192647299,0.19160143530017582,6.019179979960124,0.2862800737081594,11.796278635660807,0.5853162849133265,6.801184972127278,0.1371459583674207,147.33333333333334,2.0548046676563256,-3.121302286783854,0.24068661295902544,0.6279274622599283,0.25211845972902946,0.9970942735671997,0.0074832188105439955,241.6416015625,5.075820791333079,4.47607421875,0.2570795757775442,11.919183731079102,0.057427908997735706,8.427786509195963,0.1218706592101965,1.6483147939046223,0.036147701643884186,1.568076769510905,0.04916055895967482,0.3216632604598999,0.053576283291690466,1.5182088216145833,0.05131369812671802,0.2248355746269226,0.0072255159599709205,0.04672232766946157,0.002627949594603179,0.37982555230458576,0.006779463934432803,0.2521438201268514,0.002072400973021947,0.7108444968859354,0.023228485991251473,0.0029591123263041177,0.0001320470681330075,5.331916173299153,0.06347165863135625,0.012329780807097753,0.0003212248553195695,,,,,,
1954-02-28 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18538735310236612,0.02420996729709696,7.195262591044108,0.4500524763289247,-4316977.333333333,339603.3758659586
1954-04-01 00:00:00,1.239967664082845,0.001079846101794887,0.0008477575611323118,1.3697552854801464e-05,0.56536865234375,0.03972193103000344,-23.561141967773438,7.917696198645395,2.752558390299479,0.028241863703216255,336.0853678385417,2.0491035631042145,27.767425537109375,2.8861028816987795,8.80990187327067,0.06905924670965412,2.965840975443522,0.06356229290990478,0.0034924347419291735,0.00011384397692769926,337.6927083333333,2.694140999433101,205.7735850016276,4.9495350971532055,156.2700449625651,6.784700343099887,212.42822265625,5.195545499161197,8.644211769104004,0.1038197781413204,7.077206929524739,0.0926164514655482,7.385964393615723,0.06339607025947973,2.3258279164632163,0.03858069943527637,6.4970808029174805,0.05963531449710362,1.1392008463541667,0.07450332516553998,9.052705764770508,0.08474458354194246,7.48544438680013,0.2995602705226302,7.136542956034343,0.6628543809633286,6.079641024271647,0.08318846747089516,147.33333333333334,2.0548046676563256,-5.285207112630208,0.384845206889103,0.30692068735758465,0.2568143796072414,1.0332330067952473,0.005431087027274383,7.553966840108235,2.208164424554489,3.753173828125,0.13539808096866346,10.85152784983317,0.13243833206425043,7.406180381774902,0.09329798128248064,1.4772297541300456,0.01726056760861246,1.4531469345092773,0.022532693986832553,0.16107630729675293,0.02047563480748523,1.308193842569987,0.024461335932063098,0.4867255687713623,0.011689175268114619,0.031309974690278373,0.003501425725669644,0.3988625605901082,0.004745300769187795,0.261197825272878,0.005758211357843971,0.7547900676727295,0.03685690509939965,0.004069844881693522,0.0003511363849709718,5.060351053873698,0.04609122270254581,0.013943264881769816,0.0004710265147942618,,,,,,
1954-03-31 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1630529761314392,0.020086023000025002,6.349535306294759,0.3831009500740781,-4857498.333333333,612134.5569144818
1954-05-01 00:00:00,1.2264118194580078,0.0013493607517934322,0.0009207956027239561,2.5165915832996785e-05,0.5723470052083334,0.058424101824697046,-24.163172403971355,8.251388939425476,2.1218627293904624,0.04140581494628626,328.2411702473958,2.509011536220766,5.620109875996907,1.9348660411569125,7.478350003560384,0.03685166851092521,3.1660372416178384,0.03307697541570721,0.003724417183548212,0.00021263979091668477,328.0000813802083,2.250545482681489,287.2044270833333,12.892513014093737,163.5700480143229,5.658372980577226,232.5477294921875,2.075450581726171,7.135561625162761,0.062192904153938376,5.829660097757976,0.06756782624765086,6.3650970458984375,0.06580665514605062,2.566865921020508,0.046330468052608265,5.647520065307617,0.07475993624748939,1.5515543619791667,0.10303613385171245,7.5924421946207685,0.2000409614154864,6.739424387613933,0.27289704696370265,13.841903686523438,0.20738104294427745,4.990811030069987,0.06719578635204124,147.33333333333334,2.0548046676563256,-2.5899556477864585,0.13779935520847444,1.6704467137654622,0.09436623819645364,0.9937508304913839,0.006801325540954577,344.1309407552083,8.568742813687319,4.595937093098958,0.2459694146282617,9.053068161010742,0.09633155076204714,6.184310595194499,0.0628377477577542,1.1267118453979492,0.02207572218050989,1.0363909403483074,0.026431550640373752,0.32787076632181805,0.04742475717002339,0.974165161450704,0.02617975815307146,0.2252666155497233,0.001943777817789093,0.03789782772461573,0.0004598499370237511,0.42853840192159015,0.0039959839492650145,0.2779163320859273,0.0004127087966939452,0.6589515606562296,0.031241538306206858,0.004692335923512776,0.00029935585468673014,4.631962140401204,0.03616167326018796,0.015357378870248795,0.0005014773467952694,,,,,,
1954-04-30 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19043322404225668,0.021459710588879553,7.125797271728516,0.4095245784292644,-5422298.0,803811.6631948058
1954-06-01 00:00:00,1.213025728861491,0.0017473515904335847,0.0008214612801869711,1.9395677659457933e-05,0.626495361328125,0.06560392571198385,-23.708165486653645,8.83073562114483,1.7960243225097656,0.04226571826372181,311.3173828125,1.1551057119282055,12.499725023905436,0.8785811512943595,7.860531806945801,0.025032054696104283,2.922519048055013,0.07395925386957379,0.0022235033878435693,0.00011070726247033129,311.37681070963544,1.4537875580320836,305.9645589192708,2.11444542345853,121.77150472005208,4.4581447097948965,223.97691345214844,2.1865604381034536,7.697363535563151,0.06422409311771828,6.401579856872559,0.08953627895680241,6.718231201171875,0.044092004155220604,2.2632487614949546,0.015911131510523167,5.878106435139974,0.05927384890107182,1.0132242838541667,0.12615313054468888,8.164471626281738,0.01416857239115909,6.332694053649902,0.20254472842946827,14.66634209950765,0.31953182039051914,5.453382174173991,0.09694710854152226,147.33333333333334,2.0548046676563256,-2.228327433268229,0.1071087212654294,0.8264319101969401,0.20275770709316684,0.9981214801470438,0.003398923568141539,230.0755205154419,159.27665892135118,3.51171875,0.20411363289168816,9.446658452351889,0.0402253734473556,6.764051755269368,0.07723860695672607,0.9585919777552286,0.023305805521207885,0.937541127204895,0.02433678157642724,0.12199511130650838,0.019458784669955338,0.8953603307406107,0.025899067508737588,0.1767348051071167,0.006149929319663031,0.015715109805266064,0.0009657204969303145,0.37236082553863525,0.0051057923819275266,0.24829204877217612,0.002298101742727943,0.783872127532959,0.06370658766887412,0.002818167209625244,0.00018853508496959065,5.253020604451497,0.04371815712814901,0.011343305309613546,0.00039528800201135017,,,,,,
1954-05-31 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14278529087702432,0.013600400928515742,5.663072268168132,0.26269325630404694,-5889588.0,1149523.03816612
